Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Jericho,0189,0189,Brits,Bojanala Platinum,North West,South Africa,-25.3390709,27.8047648
Ramokokastad,0321,0195,Mogwase,Bojanala Platinum,North West,South Africa,-25.1577234,27.4350821
Ya Rona,-------,0202,Rustenburg,Bojanala Platinum,North West,South Africa,-25.662867,27.240549
Ya-rona,-------,0202,Rustenburg,Bojanala Platinum,North West,South Africa,-25.662867,27.240549
Moiletswane,-------,0203,Moiletswane,Bojanala Platinum,North West,South Africa,-25.3807817,27.9263647
Legonyane,-------,0210,Brits,Bojanala Platinum,North West,South Africa,-25.266667,27.783333
Hartbeespoort,-------,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7477324,27.8871784
Meerhof,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7588757,27.897071
Melodie,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Melodie Ext 16,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Melodie Ext 28,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Melodie Uit 16,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Melodie Uit 28,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Schoemansville,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7267748,27.8750976
Letlhakaneng,-------,0217,Brits,Bojanala Platinum,North West,South Africa,-25.3915178,27.8208852
Sephai,-------,0220,Brits,Bojanala Platinum,North West,South Africa,-25.2503857,27.8062304
Skeerpoort,-------,0232,Brits,Bojanala Platinum,North West,South Africa,-25.8168363,27.7406357
Broederstroom,-------,0240,Brits,Bojanala Platinum,North West,South Africa,-25.8020308,27.8762004
Brits,0250,0250,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Ext 10,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext 11,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Ext 17,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext 18,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Ext 19,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Ext 20,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext 22,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Ext 8,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext 9,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Industrial,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6435052,27.8047648
Brits Industrieel,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6435052,27.8047648
Brits Uit,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 10,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 11,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 17,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.5703435,27.9915262
Brits Uit 18,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 19,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 20,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 22,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Uit 8,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Uit 9,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Elands Ridge,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.628951,27.884888
Elandsrand,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6155833,27.8150234
Hartebeesfontein,0250,0250,Brits,Bojanala Platinum,North West,South Africa,-26.7649439,26.4252906
Lethakanene,-------,0250,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Oukasie,0250,0250,Brits,Bojanala Platinum,North West,South Africa,-25.6078743,27.7930401
De Wildt,-------,0251,Brits,Bojanala Platinum,North West,South Africa,-25.6249426,27.9461849
Visserhoek,-------,0251,Visserhoek,Bojanala Platinum,North West,South Africa,-25.6572669,27.9548916
Reddingshoop,-------,0252,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Rashoop,-------,0253,Brits,Bojanala Platinum,North West,South Africa,-25.525,27.77833
Beestekraal,-------,0255,Brits,Bojanala Platinum,North West,South Africa,-25.37818,27.595579
De Kroon,-------,0257,Brits,Bojanala Platinum,North West,South Africa,-25.6542134,27.797411
Sonop,-------,0258,Brits,Bojanala Platinum,North West,South Africa,-25.648867,27.6992152
Vorentoe,-------,0259,Brits,Bojanala Platinum,North West,South Africa,-25.590465,27.695592
Ifafi,0260,0260,Brits,Bojanala Platinum,North West,South Africa,-25.7446961,27.9000006
Ifafi Ext 6,0260,0260,Brits,Bojanala Platinum,North West,South Africa,-25.7446961,27.9000006
Ifafi Uit 6,0260,0260,Brits,Bojanala Platinum,North West,South Africa,-25.7446961,27.9000006
Kosmos,-------,0261,Brits,Bojanala Platinum,North West,South Africa,-25.7399239,27.8443304
Lethabong,0263,0263,Lethabong,Bojanala Platinum,North West,South Africa,-25.4320134,27.8355388
Letlhabile,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile,-------,0264,Letlhabile,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Block A,0267,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4573191,27.8367751
Letlhabile Block B,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Block C,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Block E,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Block F,0264,-------,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Blok A,0267,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4573191,27.8367751
Letlhabile Blok B,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Blok C,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Blok E,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Blok F,0264,-------,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Ext 7,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Uit 7,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Zone 6,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Zone 7,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Mamogaleskraal,-------,0265,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Mamogalieskraal,-------,0265,Brits,Bojanala Platinum,North West,South Africa,-25.5254272,27.8274937
Rabokala,0266,0266,Rabokala,Bojanala Platinum,North West,South Africa,-25.4913992,27.9102538
Atlanta,-------,0267,Brits,Bojanala Platinum,North West,South Africa,-25.366667,27.733333
Letlhabile Block A,0267,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4573191,27.8367751
Letlhabile Blok A,0267,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4573191,27.8367751
Mothotlung,0268,0268,Brits,Bojanala Platinum,North West,South Africa,-25.5961361,27.8701813
Bapong,0269,0269,Brits,Bojanala Platinum,North West,South Africa,-25.7168075,27.6728185
Newtown Section,0269,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Bethanie,0270,0270,Brits,Bojanala Platinum,North West,South Africa,-25.5537951,27.6053432
Moseje Section,0270,0270,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Moseje Seksie,0270,0270,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Baraseba,-------,0271,Brits,Bojanala Platinum,North West,South Africa,-25.5534348,27.533441
Makolokoe,-------,0273,Brits,Bojanala Platinum,North West,South Africa,-25.6275846,27.6170798
Modderspruit,0274,0274,Brits,Bojanala Platinum,North West,South Africa,-25.7237345,27.6522851
Modikwe,-------,0275,Brits,Bojanala Platinum,North West,South Africa,-25.5245513,27.5349086
Segwaelane,0276,0276,Brits,Bojanala Platinum,North West,South Africa,-25.6635466,27.6141457
Ga Rasai,-------,0277,Brits,Bojanala Platinum,North West,South Africa,-25.1598678,27.6889503
Ga-rasai,-------,0277,Brits,Bojanala Platinum,North West,South Africa,-25.1598678,27.6889503
Platinum Mall,-------,0278,Brits,Bojanala Platinum,North West,South Africa,-25.6393362,27.7872788
Xanadu,0279,0279,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7437682,27.9175771
Xanadu Crossing,-------,0279,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7441759,27.9210701
Xanadu Kruising,-------,0279,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7437682,27.9175771
Damdoryn,-------,0280,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Buffelspoort,-------,0284,Marikana,Bojanala Platinum,North West,South Africa,-25.7916874,27.4827997
Marikana,0284,0284,Marikana,Bojanala Platinum,North West,South Africa,-25.684548,27.5378439
Platinum Mine,-------,0284,Marikana,Bojanala Platinum,North West,South Africa,-25.707515,27.526401
Maumong,-------,0285,Marikana,Bojanala Platinum,North West,South Africa,-25.5847697,27.4527023
Rankelenyane,-------,0286,Marikana,Bojanala Platinum,North West,South Africa,-25.5711688,27.4189288
Tlapa,-------,0287,Rustenburg,Bojanala Platinum,North West,South Africa,-25.611576,27.313765
Bleskop,0292,0292,Rustenburg,Bojanala Platinum,North West,South Africa,-25.697396,27.363851
Boschdal,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7039186,27.2216796
Cashan,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.703665,27.254788
Cashan Ext 13,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Ext 19,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Ext 20,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7298406,27.2093827
Cashan Ext 21,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.68436,27.22795
Cashan Ext 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Ext 33,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Ext 5,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.708733,27.240709
Cashan Ext 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6365149,27.216167
Cashan Uit 13,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 19,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 20,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 21,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 33,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 5,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
East End,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6567209,27.254168
Freedom Park,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.563139,27.2352765
Freedom Park Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.563139,27.2352765
Freedompark,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.563139,27.2352765
Freedompark Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.563139,27.2352765
Geelhoutpark,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.678122,27.2058765
Geelhoutpark Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.678122,27.2058765
Geelhoutpark Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.678122,27.2058765
Geelhoutpark Ext 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.678122,27.2058765
Geelhoutpark Ext 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.678122,27.2058765
Geelhoutpark Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6365149,27.216167
Geelhoutpark Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.678122,27.2058765
Geelhoutpark Uit 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.678122,27.2058765
Geelhoutpark Uit 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.678122,27.2058765
Karlienpark,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6410993,27.2374814
Kloofsig,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6812979,27.215379
Klooftuine,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Lefaragatle,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6100978,27.3150126
Lefaragatlha,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.615025,27.1941153
Meriting,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.5868739,27.2529145
Meriting Ext 1,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.604384,27.2630463
Meriting Uit 1,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.596362,27.2565889
Oos Einde,-------,0299,Rustenburg,Bojanala Platinum,North West,South Africa,-25.662036,27.2587935
Oos-Einde,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.662036,27.2587935
Paardekraal,0299,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Paardekraal Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Paardekraal Ext 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Paardekraal Ext 5,-------,0299,Rustenburg,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Paardekraal Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Paardekraal Uit 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Paardekraal Uit 5,-------,0299,Rustenburg,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Proteapark,0299,0305,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6878486,27.2117569
Proteapark Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7004,27.22001
Proteapark Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6365149,27.216167
Ridderpark,0299,0303,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6567012,27.2539791
Rustenburg,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Ext 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Ext 5,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Ext 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg North,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6558572,27.2352765
Rustenburg Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Uit 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Uit 5,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg Uit 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg West,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Rustenburg-Noord,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6584383,27.2371741
Rustenburg-Wes,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6767631,27.2205989
Safari Gardens,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Gardens Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.692313,27.224561
Safari Gardens Ext 10,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.692313,27.224561
Safari Gardens Ext 11,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Gardens Ext 12,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Gardens Ext 13,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6997129,27.2310512
Safari Gardens Ext 14,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6997129,27.2310512
Safari Gardens Ext 15,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Gardens Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.692313,27.224561
Safari Gardens Ext 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6997129,27.2310512
Safari Gardens Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.692313,27.224561
Safari Gardens Ext 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6937332,27.2251675
Safari Gardens Ext 7,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6937332,27.2251675
Safari Gardens Ext 8,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6997129,27.2310512
Safari Gardens Ext 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.692313,27.224561
Safari Tuine,-------,0299,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6365149,27.216167
Safari Tuine Uit 10,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 11,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 12,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 13,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 14,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 15,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.697698,27.219899
Safari Tuine Uit 7,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 8,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safari Tuine Uit 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Safarituine,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7017306,27.2308668
Tlhabane,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6289231,27.2132269
Tlhabane West,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6465762,27.199996
Tlhabane West Ext 1,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6465762,27.199996
Tlhabane West Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6465762,27.199996
Tlhabane-Wes,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6465762,27.199996
Tlhabane-wes Uit 1,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.596362,27.2565889
Tlhabane-wes Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6289231,27.2132269
Waterfall East,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6878925,27.261835
Waterfall East Ext 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6878925,27.261835
Waterfall Village,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7090598,27.2501449
Waterfall-Oos,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Waterfall-Oos Uit 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7073739,27.2515662
Yellowwoodpark,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Yellowwoodpark Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Yellowwoodpark Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Yellowwoodpark Ext 6,0299,0299,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Yellowwoodpark Ext 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-26.3306231,27.8736326
Yellowwoodpark Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Yellowwoodpark Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Yellowwoodpark Uit 6,0299,0299,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Yellowwoodpark Uit 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Zinniaville,0299,0302,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6481548,27.2396862
Boitekong Ext 15,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 22,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 15,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 22,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Cashan Ext 20,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7298406,27.2093827
Cashan Ext 33,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 20,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Cashan Uit 33,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7025672,27.2470353
Meriting Ext 1,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.604384,27.2630463
Meriting Uit 1,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.596362,27.2565889
Modikoe,-------,0300,Modikoe,Bojanala Platinum,North West,South Africa,-25.5245513,27.5349086
Rustenburg,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Waterfall Village,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7090598,27.2501449
Boshoek,-------,0301,Rustenburg,Bojanala Platinum,North West,South Africa,-25.471227,27.0941178
Zinniaville,0299,0302,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6481548,27.2396862
Ridderpark,0299,0303,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6567012,27.2539791
Platwal,-------,0304,Platwal,Bojanala Platinum,North West,South Africa,28.1472852,77.3259878
Proteapark,0299,0305,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6878486,27.2117569
Siyabonga,-------,0306,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6204299,27.2542497
Entabeni,-------,0307,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6109067,27.31629
Ntabeni,-------,0307,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6109067,27.31629
Boitekong,0309,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong,-------,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 1,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 12,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6868099,27.2346
Boitekong Ext 13,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 15,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 2,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 22,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 23,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 3,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 4,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 5,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 6,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 1,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
