Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Msobumvu,4961,4961,Butterworth,Amatole,Eastern Cape,South Africa,-32.3238002,28.1860759
Ndabakazi,-------,4962,Ndabakazi,Amatole,Eastern Cape,South Africa,-32.3606608,28.0273914
Blythswood,-------,4963,Butterworth,Amatole,Eastern Cape,South Africa,-32.3323496,28.1446262
Mjamkulu,-------,4964,Ndabakazi,Amatole,Eastern Cape,South Africa,-32.3606608,28.0273914
Cebe,-------,4968,Butterworth,Amatole,Eastern Cape,South Africa,-32.5160494,28.542646
Kentani,4980,4980,Kentani,Amatole,Eastern Cape,South Africa,-32.5065503,28.3169714
Kwahuku,-------,4980,Kentani,Amatole,Eastern Cape,South Africa,-32.5065503,28.3169714
Jokazi Drift,-------,4982,Kentani,Amatole,Eastern Cape,South Africa,-32.5065503,28.3169714
Jokazidrif,-------,4982,Kentani,Amatole,Eastern Cape,South Africa,-32.5065503,28.3169714
Takazidrif,-------,4982,Kentani,Amatole,Eastern Cape,South Africa,-32.5065503,28.3169714
Bongitole,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2190338,27.9541894
Calm Valley,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2190338,27.9541894
Grain Valley,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,39.0150069,-94.19855799999999
Mellowwood,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2190338,27.9541894
Mnyibashe,-------,4990,Nqamakwe,Chris Hani,Eastern Cape,South Africa,-32.2190338,27.9541894
Mtebele,-------,4990,Nqamakwe,Chris Hani,Eastern Cape,South Africa,-31.7089907,27.9468675
Mtwaku,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-33.0158121,27.3998369
Ngqamakhwe,4990,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2190338,27.9541894
Nomaheya,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.1419584,28.0260666
Nqamakwe,4990,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2190338,27.9541894
Nqancule,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2190338,27.9541894
Ntsesha,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2190338,27.9541894
Nyidlana,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2190338,27.9541894
Nyulula,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.0957861,27.8296775
Singeni,-------,4990,Nqamakwe,Amatole,Eastern Cape,South Africa,-31.8315506,28.1854042
Mpukane,-------,4991,Nqamakwe,Amatole,Eastern Cape,South Africa,-31.1361461,28.5316444
Sihlabeni,-------,4992,Nqamakwe,Chris Hani,Eastern Cape,South Africa,-32.158245,28.0932474
Sihlambeni,-------,4992,Nqamakwe,Amatole,Eastern Cape,South Africa,-32.2721002,26.6545982
California,-------,4993,California,Amatole,Eastern Cape,South Africa,36.778261,-119.4179324
Cafutweni,-------,5000,Idutywa,Amatole,Eastern Cape,South Africa,-32.2522163,28.2979735
Colosa,-------,5000,Idutywa,Amatole,Eastern Cape,South Africa,-32.036728599999996,28.3315838
Dadamba,-------,5000,Idutywa,Amatole,Eastern Cape,South Africa,-32.25,28.333333
Dingdong,-------,5000,Idutywa,Amatole,Eastern Cape,South Africa,-32.0964902,28.3111262
Durrheights,-------,5000,Idutywa,Amatole,Eastern Cape,South Africa,-32.0964902,28.3111262
Dutywa,5000,5000,Idutywa,Amatole,Eastern Cape,South Africa,-32.0964902,28.3111262
Ebende,-------,5000,Idutywa,Amatole,Eastern Cape,South Africa,-32.0964902,28.3111262
