Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Phahameng,9450,9450,Ventersburg,Motheo,Free State,South Africa,-29.1560061,26.2407974
Ventersburg,9450,9450,Ventersburg,Lejweleputswa,Free State,South Africa,-28.0964966,27.1323579
Willem Pretorius Wildtuin,-------,9450,Ventersburg,Thabo Mofutsanyane,Free State,South Africa,-28.307254,27.2323367
Bedelia,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.982266,26.7113364
Bronville,9459,9473,Welkom,Lejweleputswa,Free State,South Africa,-27.9980228,26.8174054
Bronville Ext 15,9459,9473,Welkom,Lejweleputswa,Free State,South Africa,-27.9538842,26.827715
Bronville Uit 15,9459,9473,Welkom,Lejweleputswa,Free State,South Africa,-27.9980228,26.8174054
Dagbreek,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9640495,26.7466984
Dawidsburg,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9820653,26.7325102
Doorn,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9844952,26.7525915
Doornfontein,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-26.194851,28.0552003
Eerstemyn,9459,9466,Welkom,Lejweleputswa,Free State,South Africa,-27.9911632,26.713309
Flamingo Park,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9514782,26.7290181
Jan Cillierspark,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9940379,26.7393318
Janhofmeyer,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9802591,26.7537881
Jim Fouchepark,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9731584,26.7290181
Jim Fouchepark Ext 11,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9731584,26.7290181
Jim Fouchepark Uit 11,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9731584,26.7290181
Lakeview,9459,-------,Welkom,Motheo,Free State,South Africa,-27.9862952,26.7017583
Moreskof,9459,9462,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Naudeville,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9998232,26.7245978
Pansig,9459,9465,Welkom,Lejweleputswa,Free State,South Africa,-27.99209,26.76008
Phomolong Village,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.0125302,27.0823502
Reitzpark,9459,9488,Welkom,Lejweleputswa,Free State,South Africa,-27.9699645,26.77027
Reitzpark Ext 18,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9913617,26.7776701
Reitzpark Uit 18,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9699645,26.77027
Rheederpark,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9443218,26.7113364
Riebeeckstad,9459,9469,Welkom,Lejweleputswa,Free State,South Africa,-27.9255066,26.8144598
Riebeeckstad Ext 1,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9255066,26.8144598
Riebeeckstad Uit 1,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9255066,26.8144598
Sandania,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9908529,26.7529599
Seemeeupark,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.96521,26.7216509
Seemeeupark Ext 6,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.96521,26.7216509
Seemeeupark Uit 6,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.96521,26.7216509
St Helena,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9918765,26.7172305
Tweedemyn,9459,9467,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Vergenoeg,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Waterskag,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom,9459,9460,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Ext 10,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Ext 16,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9867415,26.7801423
Welkom Ext 18,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9913617,26.7776701
Welkom Ext 19,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9867415,26.7801423
Welkom Ext 26,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Ext 6,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.956108,26.8041496
Welkom Ext 9,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.9716087,26.8336059
Welkom Uit 10,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Uit 16,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Uit 18,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Uit 19,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Uit 26,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Uit 6,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Welkom Uit 9,9459,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Industria,-------,9460,Welkom,Northern Free State,Free State,South Africa,NA,NA
Industrial Area,-------,9460,Welkom,Lejweleputswa,Free State,South Africa,-27.98694,26.7658299
Voorspoed,-------,9460,Welkom,Lejweleputswa,Free State,South Africa,-27.9895443,26.7673237
Welkom,9459,9460,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Moreskof,9459,9462,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Hani Park,-------,9463,Motsethabong,Lejweleputswa,Free State,South Africa,-27.9871901,26.8174054
Jerusalem Park,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-27.9548752,26.8100412
Las Vegas,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,36.1699412,-115.1398296
Makaba,-------,9463,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Mophosa,-------,9463,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Motsethabong,9463,9463,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Motsethabong Sone 1,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Motsethabong Sone 2,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Motsethabong Zone 1,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Motsethabong Zone 2,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Mshenguville,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Oppenheimer Park,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-27.9679894,26.8056225
Opperheimer Park,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-27.9679894,26.8056225
Orange Grove,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-26.160975,28.0873945
Putwassteen,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Sunriseview,9463,-------,Motsethabong,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Thabong,9463,9478,Motsethabong,Lejweleputswa,Free State,South Africa,-27.9729194,26.7820548
Steynpan,-------,9464,Steynpan,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Pansig,9459,9465,Welkom,Lejweleputswa,Free State,South Africa,-27.99209,26.76008
Eerstemyn,9459,9466,Welkom,Lejweleputswa,Free State,South Africa,-27.9911632,26.713309
Tweedemyn,9459,9467,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Geduldpan,-------,9468,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Western Holdings,-------,9468,Geduldpan,Lejweleputswa,Free State,South Africa,-27.9460331,26.7101897
Riebeeckstad,9459,9469,Welkom,Lejweleputswa,Free State,South Africa,-27.9255066,26.8144598
Paballong,-------,9470,Welkom,Lejweleputswa,Free State,South Africa,-27.9473575,26.7621954
Brandpan,-------,9471,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Bronville,9459,9473,Welkom,Lejweleputswa,Free State,South Africa,-27.9980228,26.8174054
Bronville Ext 15,9459,9473,Welkom,Lejweleputswa,Free State,South Africa,-27.9538842,26.827715
Bronville Uit 15,9459,9473,Welkom,Lejweleputswa,Free State,South Africa,-27.9980228,26.8174054
Thabong East,-------,9474,Thabong East,Lejweleputswa,Free State,South Africa,-27.9683971,26.7835393
Stuirmanspan,-------,9475,Motsethabong,Lejweleputswa,Free State,South Africa,NA,NA
Freddies 3,-------,9476,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Freddies 5,-------,9476,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Freddies 7,-------,9476,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Ntlafatsong,-------,9476,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Unisel,-------,9477,Welkom,Lejweleputswa,Free State,South Africa,-28.0651728,26.7856449
Thabong,9463,9478,Motsethabong,Lejweleputswa,Free State,South Africa,-27.9729194,26.7820548
Hoopstad,9479,9479,Hoopstad,Lejweleputswa,Free State,South Africa,-27.8395395,25.9349737
Geneva Ext,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Geneva Uit,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-28.004565499999998,26.7732162
Hospitaalpark,9480,-------,Odendaalsrus,Motheo,Free State,South Africa,-29.1382831,26.1964982
Industria,-------,9480,Odendaalsrus,Northern Free State,Free State,South Africa,-27.6676219,27.2102868
Kalkkuil,-------,9480,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.870506,26.6879889
Kutlwanong,9480,9480,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Block 1,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Block 2,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Block 4,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Block 5,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Block 6,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Block 7,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Blok 1,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Blok 2,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Blok 4,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Blok 5,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Blok 6,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Blok 7,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone 3,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone 4,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone 7,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K1,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K2,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K3,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K4,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K5,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K6,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K7,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K8,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Kutlwanong Zone K9,9480,-------,Welkom,Lejweleputswa,Free State,South Africa,-27.8594683,26.7673237
Merafong,9480,9483,Odendaalsrus,Lejweleputswa,Free State,South Africa,-26.3745696,27.4086488
Odendaalsrus,9480,9480,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Odendaalsrus Ext,9480,-------,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Odendaalsrus Ext 1,9480,-------,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Odendaalsrus Ext 2,9480,9480,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Odendaalsrus Uit,9480,-------,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Odendaalsrus Uit 1,9480,-------,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Odendaalsrus Uit 2,9480,9480,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Residensia,9480,-------,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8716809,26.7037323
Rosskent,9480,-------,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8666638,26.6936533
Rosskent North,9480,9480,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8666638,26.6936533
Rosskent-noord,9480,9480,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8666638,26.6936533
Odendaalsrus Central,-------,9481,Odendaalsrus,Lejweleputswa,Free State,South Africa,-27.8808353,26.690706
Hertzogville,9482,9482,Hertzogville,Lejweleputswa,Free State,South Africa,-28.138376,25.5029691
Malebogo,9482,9482,Hertzogville,Lejweleputswa,Free State,South Africa,-28.1210476,25.4940853
Freddies Blok 2,-------,9483,Merafong,Lejweleputswa,Free State,South Africa,-26.3745696,27.4086488
Merafong,9480,9483,Odendaalsrus,Lejweleputswa,Free State,South Africa,-26.3745696,27.4086488
Oryx Mine,-------,9484,Virginia,Lejweleputswa,Free State,South Africa,-27.979443,26.7378585
Oryx Myn,-------,9484,Virginia,Lejweleputswa,Free State,South Africa,-28.1063858,26.8556955
Matwabeng,9600,9485,Senekal,Thabo Mofutsanyane,Free State,South Africa,-28.3412278,27.6346832
Manny's,-------,9486,Welkom,Lejweleputswa,Free State,South Africa,-27.98024,26.77316
Square Deal,-------,9487,Motsethabong,Lejweleputswa,Free State,South Africa,NA,NA
Reitzpark,9459,9488,Welkom,Lejweleputswa,Free State,South Africa,-27.9699645,26.77027
Tikwana,-------,9489,Tikwana,Lejweleputswa,Free State,South Africa,-27.8408485,25.9216687
Allanridge,9490,9490,Allanridge,Lejweleputswa,Free State,South Africa,-27.7561818,26.6376476
Nyakallong,9490,9492,Allanridge,Lejweleputswa,Free State,South Africa,-27.7863104,26.6494394
Nyakallong,9490,9492,Allanridge,Lejweleputswa,Free State,South Africa,-27.7863104,26.6494394
Bambanani,-------,9493,Allanridge,Lejweleputswa,Free State,South Africa,-26.1755436,28.0084867
Brentpark,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6686446,27.1926451
Constantia,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6438641,27.1882345
Constantia Park,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.642736,27.189065
Constantiapark,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-25.8055402,28.2833583
Dawid Malanville,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,11.8633332,3.3842473
Elandia,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.630394,27.2455655
Gelukwaarts,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.640933,27.1764723
Gevangenisterrein,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6372514,27.2323367
Goedgedacht,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6748727,27.2319692
Industria,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6676219,27.2102868
Jordania,9499,-------,Kroonstad,Thabo Mofutsanyane,Free State,South Africa,-27.6576673,27.2573237
Koe Koe Village,-------,9499,Kroonstad,Northern Free State,Free State,South Africa,-27.654121,27.198376
Kroonheuwel,9499,9501,Kroonstad,Northern Free State,Free State,South Africa,-27.6501594,27.2352765
Kroonstad,9499,9500,Kroonstad,Northern Free State,Free State,South Africa,-27.6372514,27.2323367
Kroonstad Cbd,9499,9500,Kroonstad,Northern Free State,Free State,South Africa,-27.6372514,27.2323367
Lengau,9499,9503,Kroonstad,Northern Free State,Free State,South Africa,-27.6487433,27.1966744
Maokeng,9499,9499,Kroonstad,Northern Free State,Free State,South Africa,-27.643387,27.1973175
Maokeng Open Space,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6365261,27.1893371
Market Square,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6372514,27.2323367
Markplein,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6372514,27.2323367
Morewag,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6368308,27.2279269
Noordhoek,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6438063,27.2301318
Ou Dorp,9499,-------,Kroonstad,Lejweleputswa,Free State,South Africa,-27.6599576,27.2412698
Panorama,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6730621,27.2485051
Phomalong,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6517849,27.1955855
Presidensia,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6376717,27.2367464
Prison Area,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6304111,27.2280757
Seisoville,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6509638,27.2058765
Suidrand,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6826272,27.2352765
Tuinhof,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6518374,27.2529145
Uitsig,9499,-------,Kroonstad,Motheo,Free State,South Africa,-27.6512085,27.2463004
Vooruitsig Gevangenis,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-24.882212,29.5658654
Vooruitsig Prison,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6304111,27.2280757
Wespark,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6402591,27.2213121
Wilgenhof,9499,-------,Kroonstad,Northern Free State,Free State,South Africa,-27.6770128,27.2426259
Kroonstad,9499,9500,Kroonstad,Northern Free State,Free State,South Africa,-27.6372514,27.2323367
Kroonstad Cbd,9499,9500,Kroonstad,Northern Free State,Free State,South Africa,-27.6372514,27.2323367
Kroonheuwel,9499,9501,Kroonstad,Northern Free State,Free State,South Africa,-27.6501594,27.2352765
Kroonpark,-------,9502,Kroonstad,Northern Free State,Free State,South Africa,-27.6697005,27.2412329
Lengau,9499,9503,Kroonstad,Northern Free State,Free State,South Africa,-27.6487433,27.1966744
Snake Park,-------,9503,Kroonstad,Northern Free State,Free State,South Africa,-27.6372514,27.2323367
Heuningspruit,-------,9505,Kroonstad,Northern Free State,Free State,South Africa,-27.45,27.416667
Steynsrus,9515,9515,Steynsrus,Northern Free State,Free State,South Africa,-27.9492343,27.5671944
Rammulotsi,9520,9521,Viljoenskroon,Northern Free State,Free State,South Africa,-27.1886944,26.9528629
Viljoenskroon,9520,9520,Viljoenskroon,Northern Free State,Free State,South Africa,-26.9751211,26.7614309
Rammulotsi,9520,9521,Viljoenskroon,Northern Free State,Free State,South Africa,-27.1886944,26.9528629
Edenville,-------,9535,Edenville,Northern Free State,Free State,South Africa,-27.5561866,27.6757516
Ngqwatha,-------,9535,Edenville,Northern Free State,Free State,South Africa,-27.5535363,27.6566853
Nngwathe,-------,9535,Edenville,Northern Free State,Free State,South Africa,-27.5561866,27.6757516
Koppies,9540,9540,Koppies,Northern Free State,Free State,South Africa,-27.2290951,27.587737
Kwakwatsi,9540,-------,Koppies,Northern Free State,Free State,South Africa,-27.2278474,27.5936059
Zamdela,-------,9571,Parys,Lejweleputswa,Free State,South Africa,-26.8662267,27.8692376
Hunterville,-------,9580,Sasolburg,Northern Free State,Free State,South Africa,-26.8101899,27.8277254
Beaumont,9585,-------,Parys,Northern Free State,Free State,South Africa,-26.9110891,27.4908738
Lusaka,-------,9585,Parys,Lejweleputswa,Free State,South Africa,-15.3875259,28.3228165
Mandela,-------,9585,Parys,Northern Free State,Free State,South Africa,-26.9220501,27.4950376
Mokwallo,-------,9585,Parys,Northern Free State,Free State,South Africa,-27.0058444,27.3880872
Oudewerfpark,9585,-------,Parys,Northern Free State,Free State,South Africa,-26.9110891,27.4908738
Parys,9585,9585,Parys,Northern Free State,Free State,South Africa,-26.9009868,27.4615118
Pomona,9585,-------,Parys,Northern Free State,Free State,South Africa,-26.9110891,27.4908738
Schonkenville,9585,9585,Parys,Northern Free State,Free State,South Africa,-26.934563700000002,27.46298
Sesulu,-------,9585,Parys,Northern Free State,Free State,South Africa,-1.3439206,116.4901981
Sunnyside,-------,9585,Parys,Northern Free State,Free State,South Africa,-26.970484,27.214784
Tokologo,-------,9585,Parys,Northern Free State,Free State,South Africa,-28.5528984,25.4733554
Tumahole,9585,-------,Parys,Northern Free State,Free State,South Africa,-26.917743,27.4850018
West End,9585,-------,Parys,Northern Free State,Free State,South Africa,-26.9110891,27.4908738
Mokwallo,9595,-------,Vredefort,Northern Free State,Free State,South Africa,-27.0058444,27.3880872
Phahameng,9595,9595,Vredefort,Motheo,Free State,South Africa,-29.1560061,26.2407974
Vredefort,9595,9595,Vredefort,Northern Free State,Free State,South Africa,-27.0007882,27.3733989
De Rust,9600,-------,Senekal,Thabo Mofutsanyane,Free State,South Africa,-28.3129866,27.6240603
Industrial Area,9600,-------,Senekal,Thabo Mofutsanyane,Free State,South Africa,-28.3284196,27.6317494
Industriele Gebied,9600,-------,Senekal,Thabo Mofutsanyane,Free State,South Africa,-28.3284196,27.6317494
Matwabeng,9600,9485,Senekal,Thabo Mofutsanyane,Free State,South Africa,-28.3412278,27.6346832
Senekal,9600,9600,Senekal,Thabo Mofutsanyane,Free State,South Africa,-28.3335498,27.6082774
Thabeng,-------,9600,Senekal,Thabo Mofutsanyane,Free State,South Africa,-28.3284196,27.6317494
Thambo,-------,9600,Senekal,Thabo Mofutsanyane,Free State,South Africa,-28.3284196,27.6317494
Arlington,9602,9602,Arlington,Thabo Mofutsanyane,Free State,South Africa,-28.024692,27.8516564
Leratswana,9602,9602,Arlington,Thabo Mofutsanyane,Free State,South Africa,-28.025594,27.8413999
Marquard,9610,9610,Marquard,Thabo Mofutsanyane,Free State,South Africa,-28.6880903,27.4380189
Moemaneng,9610,9610,Marquard,Thabo Mofutsanyane,Free State,South Africa,-28.6791417,27.4174603
Lindley,9630,9630,Lindley,Thabo Mofutsanyane,Free State,South Africa,-27.9049795,27.9190418
Ntha,9630,-------,Lindley,Thabo Mofutsanyane,Free State,South Africa,-27.8839653,27.9043949
Sisulu Park,-------,9630,Lindley,Thabo Mofutsanyane,Free State,South Africa,-26.086548,27.844839
Mamafubedu,9640,9640,Petrus Steyn,Thabo Mofutsanyane,Free State,South Africa,-27.6633004,28.1312863
Mumsfubedu,9640,9640,Petrus Steyn,Thabo Mofutsanyane,Free State,South Africa,-27.6633004,28.1312863
Petrus Steyn,9640,9640,Petrus Steyn,Thabo Mofutsanyane,Free State,South Africa,-27.6542045,28.1298234
Heilbron,9650,9650,Heilbron,Northern Free State,Free State,South Africa,-27.2819782,27.9834738
New Location,9650,-------,Heilbron,Northern Free State,Free State,South Africa,-27.2819782,27.9834738
Nuwe Lokasie,9650,-------,Heilbron,Northern Free State,Free State,South Africa,-27.2819782,27.9834738
Sandersville,9650,-------,Heilbron,Northern Free State,Free State,South Africa,-27.2690749,27.9651716
Vegkop,9650,-------,Heilbron,Northern Free State,Free State,South Africa,-27.281448,27.961802
Phiritona,9651,9651,Heilbron,Northern Free State,Free State,South Africa,-27.2691223,27.9805456
Bothaville,9660,9660,Bothaville,Lejweleputswa,Free State,South Africa,-27.374025,26.6199587
Kgotsong,9660,9660,Bothaville,Lejweleputswa,Free State,South Africa,-27.390611,26.6458619
Khotsong,9660,9660,Bothaville,Lejweleputswa,Free State,South Africa,-27.3734264,26.6494394
Meyerhof,9660,9660,Bothaville,Lejweleputswa,Free State,South Africa,-27.3809666,26.5993199
Nyakane,-------,9661,Bothaville,Lejweleputswa,Free State,South Africa,-27.374025,26.6199587
Skoonspruit,-------,9663,Bothaville,Lejweleputswa,Free State,South Africa,-27.3679927,26.6443908
Ramosili,-------,9664,Ramosili,Lejweleputswa,Free State,South Africa,-28.4541105,26.7967849
Bultfontein,9670,9670,Bultfontein,Lejweleputswa,Free State,South Africa,-28.2985508,26.1346479
Phahameng,9670,9670,Bultfontein,Motheo,Free State,South Africa,-28.3055135,26.1448057
Side Town,9670,-------,Bultfontein,Lejweleputswa,Free State,South Africa,-28.2750463,26.1477598
Dikataneng,-------,9680,Wesselsbron,Lejweleputswa,Free State,South Africa,-27.8337283,26.3662682
Industria,-------,9680,Wesselsbron,Northern Free State,Free State,South Africa,-27.8337283,26.3662682
Railway Sect,-------,9680,Wesselsbron,Lejweleputswa,Free State,South Africa,-27.8337283,26.3662682
Railway Section,-------,9680,Wesselsbron,Lejweleputswa,Free State,South Africa,-27.8337283,26.3662682
Vergesig,-------,9680,Wesselsbron,Lejweleputswa,Free State,South Africa,-33.8383793,18.6338918
Wesselsbron,-------,9680,Wesselsbron,Lejweleputswa,Free State,South Africa,-27.8445984,26.3662682
Monyakeng,9682,9682,Wesselsbron,Lejweleputswa,Free State,South Africa,-27.8291984,26.3751225
Bethlehem,9701,9700,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2423025,28.3111262
Egipte,9702,9700,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2423025,28.3111262
Egypt,9702,9700,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2423025,28.3111262
Lekkerdril,-------,9700,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2423025,28.3111262
Phahameng,9701,9700,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.5160807,28.794127
Bakenpark,9701,-------,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2172805,28.3330449
Bergsig,9701,-------,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2221758,28.2823297
Bethlehem,9701,9700,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2423025,28.3111262
Bethlehem Ext 1,9701,-------,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2423025,28.3111262
Bethlehem Ext 2,9701,-------,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2423025,28.3111262
Bethlehem Uit 1,9701,-------,Bethlehem,Thabo Mofutsanyane,Free State,South Africa,-28.2423025,28.3111262
