Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Kwaguqa Ext 18,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Kwaguqa Ext 2,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Kwaguqa Ext 4,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8553713,29.1222475
Kwaguqa Uit 1,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8623772,29.1187097
Kwaguqa Uit 11,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8623772,29.1187097
Kwaguqa Uit 14,1039,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8623772,29.1187097
Kwaguqa Uit 16,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8623772,29.1187097
Kwaguqa Uit 18,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8623772,29.1187097
Kwaguqa Uit 2,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8623772,29.1187097
Kwaguqa Uit 4,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8623772,29.1187097
Witbank Ext 7,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Uit 7,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Zwelihle,-------,1039,Witbank,Nkangala,Mpumalanga,South Africa,-34.4310248,19.2147632
Tasbet Park,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Ext,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Ext 1,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9317983,29.2448561
Tasbet Park Ext 2,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Ext 3,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
