1464418,Y,CNR 5TH AVENUE and 8TH STREET ,KENSINGTON                  ,MAITLAND                    ,MAITLAND                    ,7405,-33.92,18.53,Western Cape                
1464426,Y,CNR BRISBANE AND PERTH RDS  ,WYNBERG                     ,PLUMSTEAD                   ,PLUMSTEAD                   ,7800,-34.02,18.47,Western Cape                
1464477,Y,60 CARRINGTON ROAD          ,MEMORIAL ROAD AREA          ,KIMBERLEY                   ,KIMBERLEY                   ,8301,-28.74,24.76,Northern Cape               
1465414,Y,NY 3A                       ,138A GUGULETU               ,GUGULETU                    ,GUGULETU                    ,7750,-33.98,18.56,Western Cape                
1465600,Y,34 KILIMANJARO ROAD         ,TAFELSIG                    ,MITCHELLS PLAIN            ,MITCHELLS PLAIN            ,7798,-34.01,18.63,Western Cape                
1466534,Y,5 GYMKHANA STREET           ,BEACON VALLEY               ,MITCHELLS PLAIN             ,MITCHELLS PLAIN             ,7785,-34.05,18.67,Western Cape                
1467077,Y,73 ADDERLEY STREET          ,CRADOCK                     ,                            ,CRADOCK                     ,5880,-32.17,25.62,Eastern Cape                
1467247,Y,2 MAIN ROAD                 ,HUMANSDORP                  ,                            ,HUMANSDORP                  ,6300,-34.02,24.76,Eastern Cape                
1467506,Y,206 SANI STREET             ,EXTENSION 5                 ,GRAHAMSTOWN      ,GRAHAMSTOWN                 ,6139,-33.30,26.53,Eastern Cape                
1468138,Y,5 VAN RIEBEECK STREET       ,KAREEDOUW                   ,                            ,KAREEDOUW                   ,6400,-33.95,24.29,Eastern Cape                
1468146,Y,2701 ABSA CENTRE            ,2 RIEBEEK STREET            ,CAPE TOWN           ,CAPE TOWN           ,8001,-33.92,18.42,Western Cape                
1468316,Y,45 KASSELSVLEI ROAD         ,BELLVILLE SOUTH             ,BELLVILLE                   ,BELLVILLE SOUTH             ,7530,-33.91,18.64,Western Cape                
1468405,Y,229 BRAAM PRETORIUS STREET  ,WONDERBOOM                  ,PRETORIA NORTH        ,PRETORIA NORTH        ,182,-25.74,28.18,Gauteng                     
1468472,Y,20 HAZEL ROAD               ,GATESVILLE                  ,                            ,GATESVILLE                  ,7764,-33.97,18.53,Western Cape                
1468863,Y,21 CHURCH STREET            ,ALTHLONE                    ,GATESVILLE                  ,ALTHLONE                    ,7764,-33.96,18.50,Western Cape                
1468987,Y,PROTEA STREET               ,LENTEGEUR                   ,MITCHELLS PLAIN             ,MITCHELLS PLAIN            ,7785,-34.01,18.63,Western Cape                
1469061,Y,50 OLD STRANDFONTEIN ROAD   ,WETTON                      ,LANSDOWNE                   ,WETTON                      ,7780,-34.00,18.52,Western Cape                
1469452,Y,114 LONGSHIPS DRIVE         ,BEACON ISLAND               ,KURUMAN                     ,KURUMAN                     ,8460,-27.46,23.45,Northern Cape               
1469495,Y,2 ORANGE STREET             ,CAPE TOWN                   ,CERES                       ,CERES                       ,6835,-33.37,19.30,Western Cape                
1469525,Y,125 COMET ROAD              ,SURREY ESTATE               ,GATESVILLE                  ,SURREY ESTATE               ,7764,-33.96,18.50,Western Cape                
1470094,Y,MERRYDALE AVENUE            ,PORTLANDS                   ,MITCHELLS PLAIN             ,MITCHELLS PLAIN             ,7785,-34.05,18.67,Western Cape                
1470132,Y,27 HEATH ROAD               ,SAREPTA                     ,MALMESBURY                  ,KUILSRIVER                  ,7300,-33.92,18.68,Western Cape                
1470167,Y,30 DEALE ROAD BAYSWATER     ,HOSPITAL PARK               ,BLOEMFONTEIN                ,BLOEMFONTEIN                ,9301,-29.11,26.21,Free State                  
1470183,Y,2 BLOM STREET               ,BLOMTUIN                    ,BELLVILLE                   ,BELLVILLE                   ,7530,-33.88,18.66,Western Cape                
1470337,Y,64 SALDANHA ROAD            ,SALDANHA                    ,                            ,SALDANHA                    ,7395,-33.01,17.94,Western Cape                
1471384,Y,SHOP 4 SHARON KEYS          ,174 DARBY ROAD              ,MAYVILLE                    ,OVERPORT                    ,4091,-29.83,30.99,Kwazulu Natal               
1471945,Y,SP TREDOUX CENTRE 5         ,HOOF STREET                 ,                            ,KLAWER                      ,8145,-31.77,18.62,Western Cape                
1472402,Y,100 VOORTREKKER ROAD        ,GOODWOOD                    ,MAITLAND                    ,GOODWOOD                    ,7405,-33.91,18.55,Western Cape                
1472615,Y,CNR. LUKIN ROAD and PEARCE STR,EAST LONDON                 ,NAHOON                      ,EAST LONDON                 ,5241,-33.01,27.90,Eastern Cape                
1472747,Y,16 FABRIEK STREET           ,PAARL                       ,HUGUENOT            ,HUGUENOT            ,7646,-33.72,18.97,Western Cape                
1472836,Y,403 GARSED CITY HEIGHTS     ,PINELANDS                   ,GATESVILLE                  ,GATESVILLE                  ,7764,-33.97,18.53,Western Cape                
1473204,Y,99 FIFTH AVENUE             ,GRASSY PARK                 ,                            ,GRASSY PARK                 ,7941,-34.04,18.49,Western Cape                
1473387,Y,37 NORTHWAY STREET          ,RAVENSMEAD                  ,                            ,RAVENSMEAD                  ,7493,-33.92,18.60,Western Cape                
1473441,Y,489 CHURCH STREET           ,PIETERMARITZBURG            ,                            ,PIETERMARITZBURG            ,3201,-29.65,30.41,Kwazulu Natal               
147346,Y,2 TAYLOR STREET             ,KING WILLIAMS TOWN          ,                            ,BISHO                       ,5605,-32.85,27.40,Eastern Cape                
1474006,Y,SOSHMED                     ,BLOCK G 2006 2              ,SOSHANGUVE                  ,SOSHANGUVE                  ,152,-25.51,28.10,Gauteng                     
1474030,Y,279 MAIN ROAD               ,TRAMPOLINE STREET           ,MITCHELLS PLAIN             ,DELFT                       ,7785,-34.05,18.67,Western Cape                
1474790,Y,CLINIC ROAD                 ,HOTAZEL                     ,                            ,HOTAZEL                     ,8490,-27.20,22.96,Northern Cape               
1475223,Y,2ND NEIGHBOURHOOD CENTRE    ,BONTEHEUWEL AVENUE          ,GATESVILLE                  ,BONTEHEUWEL                 ,7764,-33.96,18.50,Western Cape                
1475398,Y,3 LIEDLA STREET             ,KUILS RIVER                 ,KUILS RIVER          ,KUILS RIVER          ,7580,-33.92,18.69,Western Cape                
1475428,Y,580 FRANS CONRADIE DR       ,BRACKENFELL                 ,BELLVILLE                   ,BELLVILLE                   ,7530,-33.88,18.66,Western Cape                
1475673,Y,21  26TH AVENUE             ,ELSIES RIVER                ,MATROOSFONTEIN              ,ELSIES RIVER                ,7490,-33.91,18.56,Western Cape                
147591,Y,55 GRUNTER STREET           ,EXTENSION 13                ,MOSSEL BAY            ,MOSSELBAY                   ,6500,-34.18,22.13,Western Cape                
1476017,Y,SHOP 20 HUNTER S RETREAT GAR,CAPE ROAD                   ,LINTON GRANGE               ,LINTON GRANGE               ,6025,-33.96,25.62,Eastern Cape                
1476718,Y,10 VOORTREKKER STREET       ,STILL BAY                   ,STILL BAY          ,STILL BAY          ,6674,-34.35,21.43,Western Cape                
1476866,Y,13 MALVA STREET             ,DANA BAY                    ,                            ,MOSSEL BAY            ,6500,-34.18,22.13,Western Cape                
1476939,Y,22 EEUFEES STREET           ,WOLSELEY                    ,                            ,WOLSELEY                    ,6830,-33.41,19.19,Western Cape                
1477293,Y,217 REIN STREET             ,IDUTYWA                     ,                            ,IDUTYWA                     ,5000,-32.09,28.30,Eastern Cape                
1477323,Y,6 FAIRVIEW CENTRE           ,CALEDON STREET              ,ZEERUST                     ,ZEERUST                     ,2865,-25.53,26.07,North West                  
1477382,Y,35 DIEFFENBACHIA STREET     ,AKASIA                      ,                            ,KARENPARK                   ,118,-25.66,28.11,Gauteng                     
1477528,Y,6 FAIRVIEW CENTRE           ,CALEDON SREET               ,SOMERSET WEST           ,SOMERSET WEST               ,7130,-34.07,18.84,Western Cape                
1477730,Y,1 PASTORIE STREET           ,DE KEUR SENTRUM             ,VREDENDAL                   ,VREDENDAL                   ,8160,-31.66,18.50,Western Cape                
1478869,Y,21 BALLOT STREET            ,PARKDENE                    ,GEORGE                      ,GEORGE                      ,6529,-33.96,22.46,Western Cape                
1478923,Y,64 LA PRAVENCE ROAD         ,HENNIE WINTERBACH STREET    ,GOODWOOD                    ,GOODWOOD                    ,7460,-33.91,18.55,Western Cape                
1479326,Y,138 LADY GREY STREET        ,PAARL                       ,                            ,PAARL                       ,7620,-33.73,18.96,Western Cape                
1479695,Y,GEORGE ROAD                 ,PLOT 196                    ,WILDERNESS         ,WILDERNESS         ,6560,-33.98,22.58,Western Cape                
1479725,Y,UNIT 2 2 AMALINDA SQUARE    ,74 MAIN ROAD                ,EAST LONDON       ,EAST LONDON                 ,5201,-33.00,27.89,Eastern Cape                
1479792,Y,304 5TH AVENUE              ,LOTUS RIVER                 ,                            ,LOTUS RIVER                 ,7941,-34.04,18.51,Western Cape                
1479903,Y,9A KERK STREET              ,LADYBRAND                   ,                            ,LADYBRAND                   ,9745,-29.18,27.46,Free State                  
1480170,Y,CORNER KLIPFONTEIN and LIBRA R,SURREY ESTATE               ,GATESVILLE                  ,GATESVILLE                  ,7764,-33.97,18.53,Western Cape                
1480219,Y,31 MAIN ROAD                ,GONUBIE                     ,                            ,GONUBIE                     ,5257,-32.94,28.01,Eastern Cape                
1480448,Y,32 CALEDON STREET           ,SOMERSET WEST               ,SOMERSET WEST           ,SOMERSET WEST           ,7130,-34.08,18.85,Western Cape                
1481363,Y,83 KIPLING STREET           ,KRAAIFONTEIN                ,                            ,KRAAIFONTEIN                ,7570,-33.85,18.71,Western Cape                
1481878,Y,MEDICLINIC LEPHALALE        ,CNR OF DOYWATER AND JOE SLOV,ELLISRAS                    ,ELLISRAS                    ,555,-23.66,27.74,Limpopo                     
1481916,Y,70 BRIGHTON ROAD            ,KRAAIFONTEIN                ,                            ,KRAAIFONTEIN                ,7570,-33.85,18.71,Western Cape                
1482823,Y,MELRAN HOUSE                ,MARK STREET                 ,DASSENBERG                  ,ATLANTIS                    ,7349,-33.56,18.48,Western Cape                
1483935,Y,13 VOORTREKKER STREET       ,PORTERVILLE                 ,                            ,PORTERVILLE                 ,6810,-33.01,18.99,Western Cape                
1483994,Y,34 SAREL CILLIERS STREET    ,NAPIER                      ,                            ,NAPIER                      ,7270,-34.47,19.89,Western Cape                
1484001,Y,59 ALPINE ROAD              ,MITCHELLS PLAIN             ,                            ,MITCHELLS PLAIN             ,7785,-34.05,18.67,Western Cape                
1484141,Y,230 LEIPOLDT AVENUE         ,WORCESTER                   ,                            ,WORCESTER                   ,6850,-33.64,19.44,Western Cape                
1484532,Y,RIETBOK STREET              ,KATHU                       ,                            ,KATHU                       ,8446,-27.69,23.04,Northern Cape               
1485644,Y,SHOP 4 KEY SHOPPING CENTRE  ,VICTORIA ROAD               ,CAPE TOWN                   ,CAPE TOWN                   ,7941,-33.92,18.42,Western Cape                
1485849,Y,FRANSETTIE MEDIESE SENTRUM  ,CULEMBORG PARK              ,RANDFONTEIN                 ,RANDFONTEIN                 ,1759,-26.16,27.67,Gauteng                     
1485954,Y,108 LOWER GORDONS BAY ROAD  ,STRAND                      ,                            ,STRAND                      ,7140,-34.10,18.82,Western Cape                
1486357,Y,22A CLERQ STREET            ,BETHAL                      ,                            ,BETHAL                      ,2309,-26.45,29.46,Mpumalanga                  
1486411,Y,1ST FLOOR MEDI-CLINIC       ,YORK STREET                 ,GEORGE                      ,GEORGE                      ,6530,-33.96,22.46,Western Cape                
1486489,Y,50 MCINTYRE STREET          ,PAROW                       ,                            ,PAROW                       ,7500,-33.90,18.60,Western Cape                
1486896,Y,SHOP 2 DALVIE CENTRE        ,RETREAT ROAD                ,RETREAT                     ,RETREAT                     ,7945,-34.05,18.47,Western Cape                
1487140,Y,214 MAIN STREET             ,COFIMVABA                   ,                            ,QUEENSTOWN                  ,5320,-31.89,26.87,Eastern Cape                
1487191,Y,2 EDLYU SYMONS AVENUE       ,BEACON BAY                  ,EAST LONDON       ,EAST LONDON       ,5201,-33.01,27.90,Eastern Cape                
1487434,Y,95 FOREST DRIVE             ,PINELANDS                   ,MAITLAND                    ,MAITLAND                    ,7405,-33.92,18.53,Western Cape                
1487744,Y,ANDREWS ROAD                ,NEWFIELDS ESTATE            ,GATESVILLE                  ,NEWFIELDS ESTATE            ,7764,-33.98,18.52,Western Cape                
1488139,Y,66 LODEWYK STREET           ,BLOEMENDAL                  ,SALTVILLE                   ,PORT ELIZABETH              ,6059,-33.96,25.62,Eastern Cape                
1488260,Y,SUITE 1                     ,KAAPZICHT CENTRE            ,PAROW                       ,PANORAMA                    ,7500,-33.87,18.57,Western Cape                
1488694,Y,14 CHURCH STREET            ,GEORGE                      ,                            ,GEORGE                      ,6529,-33.96,22.46,Western Cape                
1488805,Y,CNR 22ND AVENUE and NORDWOOD R,ELSIES RIVER                ,MATROOSFONTEIN              ,ELSIES RIVER                ,7490,-33.91,18.56,Western Cape                
1488880,Y,4 COURT HOUSE ROAD          ,PORT SHEPSTONE              ,                            ,PORT SHEPSTONE              ,4240,-30.75,30.44,Kwazulu Natal               
1488945,Y,349 MARINE DRIVE            ,OCEAN VIEW                  ,BLUFF                       ,BLUFF                       ,4052,-29.91,31.01,Kwazulu Natal               
1489011,Y,6 BERG STREET               ,WELLINGTON                  ,                            ,WELLINGTON                  ,7655,-33.64,19.00,Western Cape                
1489240,Y,91-10TH AVENUE              ,KENSINGTON                  ,MAITLAND                    ,MAITLAND                    ,7405,-33.92,18.53,Western Cape                
1489372,Y,ROOM 386                    ,MITCHELLS PLAIN MEDICAL CENT,MITCHELLS PLAIN             ,MITCHELLS PLAIN             ,7785,-34.05,18.67,Western Cape                
1489585,Y,36 BUITEKRING               ,DALSIG                      ,STELLENBOSCH                ,STELLENBOSCH                ,7600,-33.93,18.85,Western Cape                
1489720,Y,9 CONCORDIA STREET          ,PAARL                       ,HUGUENOT            ,HUGUENOT            ,7646,-33.72,18.97,Western Cape                
1490036,Y,13 SIMONSIG STREET          ,WESTRIDGE                   ,MITCHELLS PLAIN             ,MITCHELLS PLAIN            ,7785,-34.01,18.63,Western Cape                
1490362,Y,12 POPLAR ROAD              ,ROSEDALE                    ,EERSTE RIVER         ,EERSTE RIVER                ,7100,-34.01,18.72,Western Cape                
1490516,Y,11 UPPER DURBAN ROAD        ,MOWBRAY                     ,RONDEBOSCH                  ,RONDEBOSCH                  ,7700,-33.95,18.47,Western Cape                
1490745,Y,21 LUGMAG AVENUE            ,FACTRETON                   ,MAITLAND                    ,FACTRETON                   ,7405,-33.90,18.51,Western Cape                
1491164,Y,902 ZUKA AVENUE             ,STUBENSVALLEY               ,STRUBENSVALLEI              ,STUBENSVALLEY               ,1735,-26.11,27.89,Gauteng                     
1491628,Y,8 LENTEGEUR SHOPPING CENTRE ,PLUMSTEAD                   ,CAPE TOWN           ,PLUMSTEAD                   ,8000,-34.02,18.47,Western Cape                
1491954,Y,2 HEIDE STREET              ,DANIE DE VILLIERS CENTRE    ,BELLVILLE                   ,CAPE TOWN                   ,7530,-33.96,18.59,Western Cape                
1491997,Y,19 BELVEDERE ROAD           ,CLAREMONT                   ,                            ,CLAREMONT                   ,7708,-33.98,18.47,Western Cape                
1492160,Y,30 PORTER STREET            ,EAST LONDON                 ,EAST LONDON       ,EAST LONDON       ,5201,-33.01,27.90,Eastern Cape                
1492551,Y,2 PIET RETIEF STREET        ,TULBAGH                     ,WORCESTER                   ,WORCESTER                   ,6850,-33.64,19.44,Western Cape                
1492640,Y,2 NEMESIA ROAD              ,SILVERTOWN                  ,GATESVILLE                  ,GATESVILLE                  ,7764,-33.97,18.53,Western Cape                
1492977,Y,110 MARKET STREET           ,PAROW VALLEY                ,PAROW                       ,PAROW                       ,7500,-33.90,18.60,Western Cape                
1493086,Y,180 SCHOEMAN STREET         ,PRETORIA CITY CENTRE        ,PRETORIA                    ,PRETORIA                    ,2,-25.71,28.18,Gauteng                     
1493396,Y,9 LONG PLACE                ,PINELANDS                   ,MAITLAND                    ,MAITLAND                    ,7405,-33.92,18.53,Western Cape                
1493477,Y,5A LONG STREET              ,GREAT BRAK RIVER            ,GREAT BRAK RIVER   ,GREAT BRAK RIVER   ,6525,-34.04,22.21,Western Cape                
1493779,Y,202 LOUIS BUILDING          ,4 REGENT ROAD               ,SEA POINT                   ,SEA POINT                   ,8005,-33.91,18.38,Western Cape                
1493809,Y,7 HERSCHEL WALK             ,CAPE TOWN                   ,CAMBRIDGE                   ,CAMBRIDGE                   ,5247,-32.97,27.91,Eastern Cape                
1493825,Y,25 SYMPHONY WALK            ,1ST FLOOR S A PERM BUILDING ,MITCHELLS PLAIN             ,MITCHELLS PLAIN            ,7785,-34.01,18.63,Western Cape                
1493833,Y,MAIN ROAD                   ,LOUTERWATER                 ,JOUBERTINA                  ,LOUTERWATER                 ,6410,-33.80,23.65,Eastern Cape                
1493981,Y,63 GORDONS BAY ROAD         ,STRAND                      ,                            ,STRAND                      ,7140,-34.10,18.82,Western Cape                
1494260,Y,16 GOUGH ROAD               ,WEMBLEY                     ,PIETERMARITZBURG            ,PIETERMARITZBURG            ,3201,-29.65,30.41,Kwazulu Natal               
1494511,Y,22 BUSINESS CENTRE          ,WASHINGTON ROAD             ,GUGULETU                    ,LANGA                       ,7750,-33.94,18.53,Western Cape                
1494562,Y,CNR 4TH AVENUE and 1ST STREET ,MITCHELLS PLAIN            ,MITCHELLS PLAIN             ,CAPE TOWN                   ,7785,-33.92,18.42,Western Cape                
1494775,Y,SHOP 8                      ,CAMPBELL STREET             ,PORT ALFRED                 ,PORT ALFRED                 ,6170,-33.59,26.88,Eastern Cape                
1494945,Y,105 POYNTON BUILDING        ,124 WF NKOMO STREET         ,PRETORIA                    ,PRETORIA                    ,2,-25.71,28.18,Gauteng                     
1494988,Y,BLOUBERG HEALTH CLINIC      ,PICK N PICK MALL           ,MILNERTON                   ,MILNERTON                   ,7441,-33.84,18.51,Western Cape                
1495798,Y,CNR MANENBERG AVENUE and DE DO,CAPE TOWN                   ,MATROOSFONTEIN              ,MATROOSFONTEIN              ,7490,-33.93,18.57,Western Cape                
1495941,Y,473 ALBERT ROAD             ,CAPE TOWN                   ,SALT RIVER        ,CAPE TOWN                   ,7925,-33.92,18.42,Western Cape                
1495968,Y,2 PEACH CLOSE               ,TEMBANI VILLAGE             ,KHAYELITSHA                 ,KHAYELITSHA                 ,7784,-34.03,18.65,Western Cape                
1496069,Y,ROOM 2085                   ,LOUIS LEIPOLDT MEDICAL CENTR,BELLVILLE                   ,BELLVILLE                   ,7530,-33.88,18.66,Western Cape                
1496417,Y,32 CAMPBELL STREET          ,FORT BEAUFORT               ,                            ,FORT BEAUFORT               ,5720,-34.39,20.85,Western Cape                
1496468,Y,OASIS ROAD                  ,EERSTE RIVIER               ,EERSTE RIVER         ,EERSTE RIVER         ,7100,-34.01,18.72,Western Cape                
1497286,Y,30 NTLAZANA ROAD            ,230 KOEBERG ROAD            ,MAITLAND                    ,KHAYELITSHA                 ,7405,-34.03,18.65,Western Cape                
1497316,Y,SHOP 1 HEALTH EMPORIUM      ,CNR CHURCH and MARKET STREETS ,                            ,HALFWAY HOUSE               ,1685,-25.99,28.12,Gauteng                     
1497375,Y,VALHALLA DRIVE              ,VALHALA DRIVE               ,MATROOSFONTEIN              ,CHARLESVILLE                ,7490,-33.93,18.57,Western Cape                
1497669,Y,29 MULTI CENTRE             ,MARKET STREET               ,GEORGE                      ,GEORGE                      ,6529,-33.96,22.46,Western Cape                
1497960,Y,131 ST JOHN STREET          ,OUDTSHOORN                  ,                            ,OUDTSHOORN                  ,6625,-33.59,22.20,Western Cape                
1498258,Y,MAKUVHA VILLAGE             ,VHUFULI                     ,                            ,VHUFULI                     ,971,-22.94,30.47,Limpopo                     
1498444,Y,6 NTLABATHI                 ,KWANOBUHLE                  ,UITENHAGE                   ,UITENHAGE                   ,6229,-33.76,25.40,Eastern Cape                
1498541,Y,189 DU TOITSPAN RD          ,MEMORIAL RD AREA            ,KIMBERLEY                   ,KIMBERLEY                   ,8301,-28.74,24.76,Northern Cape               
1498975,Y,UNKNOWN                     ,NULL                        ,VREDENBURG                  ,VREDENBURG                  ,7380,-32.90,17.99,Western Cape                
1499157,Y,114 ATHENS AVENUE           ,SAXON SEA                   ,DASSENBERG                  ,ATLANTIS                    ,7349,-33.56,18.48,Western Cape                
1499742,Y,541 MILITARY ROAD           ,STEENBERG                   ,RETREAT                     ,STEENBERG                   ,7945,-34.07,18.42,Western Cape                
1499858,Y,SHOP 3  LAVIS SHOPPING CENTR,LAVIS DRIVE                 ,MATROOSFONTEIN              ,BISHOP LAVIS                ,7490,-33.95,18.59,Western Cape                
1500651,Y,9 FAGAN STREET              ,CAPE TOWN                   ,SUTHERLAND                  ,SUTHERLAND                  ,6920,-32.39,20.66,Northern Cape               
1500848,Y,CORNER VICTORIA ROAD AND RED,GRASSY PARK                 ,                            ,GRASSY PARK                 ,7941,-34.04,18.49,Western Cape                
1500864,Y,10 BRIAN BARRY STREET       ,PARKERS TOWN               ,VREDENBURG                  ,VREDENBURG                  ,7380,-32.90,17.99,Western Cape                
1501194,Y,258B JEAN AVENUE            ,LYTTELTON                   ,CENTURION                   ,CENTURION                   ,157,-25.83,28.20,Gauteng                     
1501577,Y,23 CHESTNUT WAY             ,BELHAR                      ,                            ,BELHAR                      ,7493,-33.94,18.63,Western Cape                
1501860,Y,UNIT 49 WOODBRIDGE BUSINESS ,KOEBERG ROAD                ,MILNERTON                   ,MILNERTON                   ,7441,-33.84,18.51,Western Cape                
1502034,Y,2 SWALLOW STREET            ,ROODEMED                    ,PESCODIA                    ,KIMBERLEY                   ,8309,-28.74,24.76,Northern Cape               
1502220,Y,KROCH STRAAT 119            ,LOUIS TRICHARDT             ,                            ,LOUIS TRICHARDT             ,920,-23.04,29.90,Limpopo                     
1502433,Y,26 TIDE STREET              ,KNYSNA                      ,                            ,KNYSNA                      ,6570,-34.03,23.04,Western Cape                
1502441,Y,9 TRINITY STREET            ,CALEDON                     ,                            ,CALEDON                     ,7230,-34.23,19.42,Western Cape                
1503936,Y,1 MAASDORP STREET           ,PAARL                       ,HUGUENOT            ,PAARL                       ,7646,-33.73,18.97,Western Cape                
1504436,Y,LACKAY STREET               ,CNR LACKAY and HUGUENOT STREET,HUGUENOT            ,PAARL                       ,7646,-33.73,18.97,Western Cape                
1505521,Y,1 VICTORIA BUILDING         ,VICTORIA ROAD               ,GRASSY PARK                 ,GRASSY PARK                 ,7941,-34.04,18.49,Western Cape                
1506579,Y,X-FACTOR LIFESTYLE MEDICAL C,STEGMAN RD                  ,CLAREMONT (CAPE TOWN)  ,CLAREMONT                   ,7735,-33.98,18.46,Western Cape                
1506587,Y,23 FLAMINGO AVENUE          ,SEDGEFIELD                  ,                            ,SEDGEFIELD                  ,6573,-34.01,22.79,Western Cape                
1506684,Y,HAWKESBURY SURGERY          ,MAIN ROAD                   ,PLUMSTEAD                   ,PLUMSTEAD                   ,7800,-34.02,18.47,Western Cape                
1506862,Y,77 MYRTLE ROAD              ,BISHOP LAVIS                ,MATROOSFONTEIN              ,MATROOSFONTEIN              ,7490,-33.93,18.57,Western Cape                
1507125,Y,59 MAIN ROAD                ,KLEINMOND                   ,                            ,KLEINMOND                   ,7195,-34.33,19.03,Western Cape                
15083,Y,189 UMHLANGA ROCKS DRIVE    ,UMHLANGA                    ,DURBAN NORTH          ,DURBAN NORTH          ,4051,-29.78,31.03,Kwazulu Natal               
1508458,Y,SHOP 12  J276 ELITE         ,KOPANONG CENTRE             ,PHUTHADITJHABA              ,PHUTHADITJHABA              ,9866,-28.56,28.80,Free State                  
1508490,Y,DR C W GILFILLAN            ,3 GREY STREET               ,WORCESTER                   ,WORCESTER                   ,6850,-33.64,19.44,Western Cape                
1508628,Y,7 PIET RETIEF STREET        ,STRAND                      ,                            ,STRAND                      ,7140,-34.10,18.82,Western Cape                
1508636,Y,3 GEWELSENTRUM              ,MARK                        ,MALMESBURY                  ,MALMESBURY                  ,7300,-33.46,18.72,Western Cape                
1508687,Y,FIRST FLOOR                 ,FLEMING BUILDING            ,PORT ELIZABETH              ,PORT ELIZABETH              ,6001,-33.96,25.62,Eastern Cape                
1508776,Y,4 GREY STREET               ,WORCESTER                   ,                            ,WORCESTER                   ,6850,-33.64,19.44,Western Cape                
1509136,Y,NEW MEDICAL CENTRE          ,1 BARRACK STREET            ,FORT BEAUFORT               ,FORT BEAUFORT               ,5720,-34.39,20.85,Western Cape                
1509489,Y,6 ARRAS STREET              ,WITBANK                     ,LOTUS RIVER          ,WITBANK                     ,7805,-34.03,18.52,Western Cape                
1509535,Y,17 MAIN STREET              ,RIVIERSONDEREND             ,                            ,RIVIERSONDEREND             ,7250,-34.15,19.91,Western Cape                
1509586,Y,43 CANAL ROAD               ,OTTERY                      ,LANSDOWNE                   ,LANSDOWNE                   ,7780,-33.99,18.49,Western Cape                
1509624,Y,67 JAN VAN RIEBEECK ROAD    ,DAL JOSAFAT INDUSTRIAL      ,HUGUENOT            ,HUGUENOT            ,7646,-33.72,18.97,Western Cape                
1509721,Y,547 WASHINGTON STREET       ,LANGA                       ,DURBAN                      ,LANGA                       ,4001,-29.86,31.03,Kwazulu Natal               
1509772,Y,4811 SITE and SERVICE         ,MARONGA STREET              ,KWAZAKHELE                  ,PORT ELIZABETH              ,6205,-33.96,25.62,Eastern Cape                
1510215,Y,SILVERMAN COTTAGE 1         ,44 SALDANHA WAY             ,SALDANHA                    ,SALDANHA BAY                ,7395,-33.01,17.94,Western Cape                
151114,Y,741 UMZIMVUBU ROAD          ,CALA                        ,                            ,CALA                        ,5455,-31.52,27.69,Eastern Cape                
1511513,Y,8 COCORICO STREET           ,CHANTECLER                  ,DURBANVILLE                 ,DURBANVILLE                 ,7550,-33.83,18.64,Western Cape                
1511629,Y,28 BELL STREET              ,FORT BEAUFORT               ,                            ,FORT BEAUFORT               ,5720,-34.39,20.85,Western Cape                
1511939,Y,3 HERMITAGE STREET          ,HUGUENOT                    ,HUGUENOT            ,HUGUENOT            ,7646,-33.72,18.97,Western Cape                
1512072,Y,WILLOWMEAD MEDICAL CENTRE   ,88 KROMBOOM ROAD            ,LANSDOWNE                   ,LANSDOWNE                   ,7780,-33.99,18.49,Western Cape                
1512137,Y,NO 2 ZITHABISE CENTRE       ,MAIN ROAD                   ,                            ,PORT SHEPSTONE              ,4240,-30.75,30.44,Kwazulu Natal               
1512617,Y,18 MAIN STREET              ,LUSIKISIKI                  ,                            ,LUSIKISIKI                  ,4820,-31.37,29.57,Eastern Cape                
1512889,Y,SHOP 2                      ,COASTAL SHOPPING CENTRE     ,                            ,UMZINTO                     ,4200,-30.31,30.66,Kwazulu Natal               
1513435,Y,3150 SITE and SERVICE         ,KWAZAKHELE                  ,                            ,KWAZAKHELE                  ,6205,-33.96,25.62,Eastern Cape                
1514032,Y,36 CLARKE AND STRUBEN ST,RYNFIELD                    ,BENONI                      ,BENONI                      ,1501,-26.16,28.31,Gauteng                     
1514970,Y,112 BELVEDERE ROAD          ,CLAREMONT                   ,                            ,CLAREMONT                   ,7708,-33.98,18.47,Western Cape                
1514997,Y,8 RIVERSIDE AVENUE          ,GORDONS BAY                 ,WITBANK                     ,GORDONS BAY                 ,1035,-25.88,29.22,Mpumalanga                  
1515063,Y,171 CORNFLOWER STREET       ,BRIDGETOWN                  ,GATESVILLE                  ,GATESVILLE                  ,7764,-33.97,18.53,Western Cape                
1515179,Y,30 MERRIMAN STREET          ,BUTTERWORTH                 ,                            ,BUTTERWORTH                 ,4960,-32.33,28.14,Eastern Cape                
1515586,Y,1ST FLOOR FLEMING BUILDING  ,FLEMING STREET              ,PORT ELIZABETH              ,PORT ELIZABETH              ,6001,-33.96,25.62,Eastern Cape                
1515616,Y,9 MILL STREET               ,MACLEAR                     ,                            ,MACLEAR                     ,5480,-31.07,28.34,Eastern Cape                
1515950,Y,1 OLD OAK CENTRE            ,MEERLUST STREET             ,BELLVILLE                   ,BELLVILLE                   ,7530,-33.88,18.66,Western Cape                
